tweet_id	tweet_text	class_label
1040546217137250304	@FoxNews Coordinating rescues all night &amp; now on Zello App NEED PEOPLE IN NORTH CAROLINA AREA WITH BOATS &amp; HIGH RISE TRUCKS!! New Bern has many people &amp; animals needing evacuation from rooftops immediately!!! PLEASE SHARE &amp; IF YOU CAN HELP COMMENT BELOW #NewBernNC #HurricaneFlorence	requests_or_urgent_needs
902839138956836864	If anyone has a boat in SETX, my family needs to be rescued from 4318 Kylewood, 77642! 911 isnt picking up. #hurricaneharvey	requests_or_urgent_needs
783463992979316737	My brother is in Haiti in the middle of hurricane Matthew and we havent had contact with him since 3pm before it hit today. #praying	sympathy_and_support
1041220137762873344	Avoid contact with flood water. It may be contaminated with raw sewage and hazardous substances. Wash your hands frequently with soap, especially before drinking and eating. For more info about flooding, visit  #Florence	caution_and_advice
902606939544281088	Find out how you can help families in need following the devastation and destruction brought on by Hurricane Harvey.	sympathy_and_support
906112094826848257	FOX NEWS ALERT: Florida officials urge residents to evacuate ahead of deadly #HurricaneIrma	displaced_people_and_evacuations
908005273280925697	Pokémon GO trying to get people killed during Hurricane Irma! (Via: )	injured_or_dead_people
1039539424068100096	RT @alexkincaid22: SC governor lifts evacuation order for Beaufort, Jasper counties before Hurricane Florence	displaced_people_and_evacuations
1039888570176208896	3,000 people died because the U.S. refused to help even tho it’s a United States territory which means..THEY’RE AMERICANS. that’s not success, that’s failure.	injured_or_dead_people
913588241340628992	This is your fathers attempt at genocide. Fewer gallons of water than people. And ships with aid being literally held at bay. Fuck you.	not_humanitarian
1168273448931667969	Thinking of everyone in the Bahamas as another monster storm hits. Stay safe, be as high as you can above water level, in a strong concrete bunker if possible  #HurricaneDorian	requests_or_urgent_needs
905409800787435521	#StrongerThanTheStorm #TogetherWithTexas @JensenAckles people Please help if u can	sympathy_and_support
1039477446133927936	Evacuations Ordered as #HurricaneFlorence Aims at US East Coast	displaced_people_and_evacuations
912042290436243456	For PR More than food and other items Battery operated fans, AA and D batteries area needed! #HurricaneMaria Please help!	requests_or_urgent_needs
1107021837941248002	1. #Cycloneidai has devastated parts of our country, lives have been lost, many have been displaced , left homeless or still missing. It is in times like these that our humanity and oneness is put to the test. We are with all the families and people of the affected areas.	displaced_people_and_evacuations
1041585700595007488	Will miss seeing everyone tomorrow morning but keeping everyone affected by Hurricane Florence in our prayers. Please be safe out there.	sympathy_and_support
1168292152826322944	#BREAKING mandatory evacuation orders for Horry and Georgetown counties start tomorrow at noon	displaced_people_and_evacuations
902651957252415488	💗🙏🏼 heres a list of ways you can help the victims of Hurricane Harvey. #hurricaneharvey #prayfortexas #Pray4Houston	sympathy_and_support
908774382587310080	Honestly in risky flood zones, Im surprised raised homes arent standard. But idk.	not_humanitarian
908131831702278149	The Flood Warning is cancelled for the following rivers in Florida Manatee River Near Myakka Head The Flo	caution_and_advice
1167795249814671361	Calling all allies, the tenants of Stonybrook need emergency support for Hurricane Dorian right now! In 2017, this section 8 housing complex bore the brunt of Irma, which tore off the roof from buildings, sparked a fire, and displaced seventy residents.	caution_and_advice
914581868963663873	RT @WorldOfOneSter: One for One  #Donate #OneAmericaAppeal #Obama #Clinton #Carter #HurricaneMaria #Hurricane	rescue_volunteering_or_donation_effort
1168020469775241216	Our thoughts are with everyone in the path of #HurricaneDorian. If affected, @WellsFargo customers can call 1-800-219-9739 or visit us online at  to learn more!	sympathy_and_support
1040760134530752512	Alarm (highrise Residential) [East York] Crescent Pl b/w Crescent Town Road / Crescent Town Road Dispatched: 14/09/18 @ 20:24 EDT [Stn: 226] Aerial-226 DistChief-22 Pumper-227 Rescue-224 Rescue-225 General Area:	not_humanitarian
1168277394517626880	4pm DORIAN Update: What has changed: Hurricane Warnings for east Florida coast What we know: 185mph CAT5 tracking through northern Bahamas with catastrophic winds and damage What we expect: Very slow movement. Gradual turn north Tuesday Unknown: How close it gets to the SE US.	caution_and_advice
906997281492148225	Why do journalist feel the need to stand waist deep in water while reporting on Irma? #stupidity	not_humanitarian
1168216757917667328	DeSantis says it’s prudent that various communities and counties are executing evacuations. #Dorian	displaced_people_and_evacuations
902634142688534528	Bravo Zulu @RedCross Folks this is why we donate to them	rescue_volunteering_or_donation_effort
783598888322084864	HAITI: Death toll mounts in Haiti as Hurricane Matthew takes aim at Bahamas  via @FRANCE24	injured_or_dead_people
902858118178144256	Thoughts and Prayers are free. Its amazing to see the love and compassion for one another! Keep spreading contagious kindness!! #Harvey2017	sympathy_and_support
1167555116469108736	RT @ChicagoMikeSD: Pet owner evacuation kit. #hurricandorian #Florida	displaced_people_and_evacuations
901650561728225281	RT @KenKalthoffNBC5: Residents Survey Harvey Damage in Victoria as Rain Keeps Falling	infrastructure_and_utility_damage
1109390403353096199	#CycloneIdai has triggered a massive disaster in Southern Africa, affecting hundreds of thousands of people. As the number of victims grows, #Mozambique has declared a national emergency. @WFP is rushing food &amp; other assistance w/ support from donors like @eu_echo ἟2἟F἞A἟A	caution_and_advice
1168157144505606145	Giving to well vetted sources during emergency relief is critical to ensuring funds are used as intended--completely comfortable recommending @TeamRubicon as the org you donate to in response to Hurricane Dorian.	requests_or_urgent_needs
1168350923594391557	I want to make snack bags for my middle school #SpecialEd students in Fayetteville NC in prep for #HurricaneDorian, but I need your help. Many of my students rely on free meals at school. #nostudentshungry #shrinkthelists #clearthelists #HurricaneDorian	requests_or_urgent_needs
1168343830556545025	Its the Sunday night before Dorian hits. Trump is home, trying to figure out how many millions in damages he can claim on Mar-A-Lago from FEMA. After all, Trump profited significantly from his false 9-11 damage claim. Trump is a grifter, a con man. A thief.	not_humanitarian
910587188752007168	Keep these in your prayers tonight: - Earthquake in Mexico - Flooding in India - Hurricane Maria in Caribbean &amp; Puerto Rico #FuerzaMexico	sympathy_and_support
1107164053905002496	This cyclone has been devastating. Thoughts and prayers to all those affected. #ZimSphere #Zimbabwe #CycloneIdai	sympathy_and_support
783851232922337281	URGENT APPEAL | Please help recovery in Haiti after Hurricane Matthew:	requests_or_urgent_needs
913595773601935360	Hurricane Maria’s death toll in Puerto Rico is higher than official count. W/O communication I am sure it will rise.	injured_or_dead_people
909296694290010112	@FLGovScott @FloridaAPD .Majority ALFs and Nursing homes evacuated due to Rick Scotts Failure to deliver power to the most frail	displaced_people_and_evacuations
905955162744922116	HURRICANE #IRMA forcing mandatory evacuations in Georgia, South Carolina - Fox News	displaced_people_and_evacuations
1039919167787474945	The Johnson Pre-K Center will open at 9 a.m. today as an additional shelter in New Hanover County. Evacuees should be prepared for possibility of being transported out of the county. Learn more:  #HurricaneFlorence #NHCgov #ILM	displaced_people_and_evacuations
908873418191310848	The #Hulkster mustve blocked me, but her BROTHER, youre callin Irma victims crybabies? Really DUDE? How DARE you?	not_humanitarian
1168004936958976000	Thoughts and prayers for everyone on the southeast coast of America. Stay safe during Dorianὡ4ὤFἿC The Bahamas:	sympathy_and_support
1039879894505869312	.@NC_Governor : Activated 2,800 soldiers with @NCNationalGuard and more are on standby. Prisons and jails in vulnerable areas are going to be evacuated. #WRAL #HurricaneFlorence	displaced_people_and_evacuations
1041578511029493761	@PBandJenelley_1 HurricaneFlorence I would like to reach out to u to u jenelle to see if u and the other teen moms would donate to local shelters in nc sc. To many ppl are in shelters hungry and have no beds	displaced_people_and_evacuations
1041484383985786880	Drinking a Food Truck Beer by @HendersonBeerCo @ DNA Rooftop Patio —	not_humanitarian
1039972139129024516	Triple play breakfast/lunch/dinner play since I havent eaten anything since *yesterday* ὣ3ὣ3 Egg, bacon, blue cheese, burger, salad. Saves me from airline food, more time to sleep. #lchf	not_humanitarian
902893782844178432	Were here for the areas impacted from Hurricane Harvey with resources &amp; assistance. More here:  #grocery	rescue_volunteering_or_donation_effort
1168284494987763712	LATEST #DORIAN ADVISORIES ⚠️ • A HURRICANE WARNING now in effect from Jupiter Inlet to the Flagler/Volusia County line. • A TROPICAL STORM WARNING and HURRICANE WATCH for Coastal Palm Beach Co. • A TROPICAL STORM WATCH for much of Inland Central Florida, and Broward Co. ἰ0	caution_and_advice
1041428593388216320	#vegan food prepping for the week! #marinatedtempeh #tofuscramble #chiaseedbread @ New York, New York	requests_or_urgent_needs
910626486327144448	RT @Daily_Press: Entire island of Puerto Rico without power after Hurricane Maria; at least 9 dead	injured_or_dead_people
905734885318504448	RT @TheTruth24US: Florida on notice, evacuations coming as Hurricane Irma looms. #RT	displaced_people_and_evacuations
908793287611314177	Minor Flood Warning for Latrobe River. For more info:  #vicfloods	caution_and_advice
1042183085754769408	Can you recommend anyone for this #job? Shipping/Process Ope Material Handler -  #Manufacturing #Cary, NC #Hiring #CareerArc	not_humanitarian
1168271362240196609	UPDATE: A Hurricane Warning has been issued for Brevard County. Hurricane Watch for Volusia. #HurricaneDorian	caution_and_advice
783921726509887488	Haiti elections postponed due to Hurricane Matthew damage  #Cyprus	not_humanitarian
909184034210586624	#Truth. Naples recorded gusts to a whopping 123 knots, but there was little structural damage in town. #IRMA	caution_and_advice
901717452765233152	@NWSHouston @JeffLindner1 Clear Creek rising fast at my location. 3am #txwx #flooding #Friendswood #Harvey	caution_and_advice
914883158092460035	This surpasses the death toll of Hurricane Maria in Puerto Rico.	injured_or_dead_people
909168302475419648	Florida is taking in evacuees from BVI and trying to help. We want to get communications linked. Andrew Cooped is in Tampa area. RT please	displaced_people_and_evacuations
1168342044361809920	@tweetmommybop Praying for those in the path of Dorian. Praying for those who lost loved ones in the Texas mass shooting yesterday. Praying that there are some moral leaders in our government who have the power to change the trajectory of our weakening country. Ὁ9	sympathy_and_support
1167879602582065153	5) Keep the cooler closed until your destination freezer! Consider duct tape to improve the seal. Dry ice is unnecessary and could be hard to find during an emergency. If you have it, keep dry ice from the milk with newspaper to keep it from damaging the bags.” #HurricaneDorian	caution_and_advice
1041716025459322880	Can you recommend anyone for this #job? Field Engineer - Buildings -  #Orlando, FL #Hiring #CareerArc	not_humanitarian
910703605849645057	. please help my beautiful island and my family out there. every little bit counts ὉE #PuertoRicoStrong ἟5἟7ὡE	sympathy_and_support
1167629031157747714	Jealousy rears its ugly head. I hope Mar-a-Lago and all homes escape destruction. She should hang her head in shame. I pray everyone stays safe in Florida with a minimal amount of loss. ὤFἿB	sympathy_and_support
914827047800901632	Thoughts &amp; prayers for the @robinson_school #community as classes resume today in San Juan after Hurricane Maria. Buena Suerte #edchat	sympathy_and_support
912377356991340544	RT @WeAreWomanUS: It has been five days since Hurricane Maria destroyed Puerto Rico. Thirteen people have died. All of the island :	injured_or_dead_people
913763504682811392	@ResistPres @CNN @KTLA Right now, only 20%of their truck drivers have reported back to work after Hurricane Maria. Some have lost their homes and their trucks.”	infrastructure_and_utility_damage
907950914161475584	Floridas Farmers Look At Irmas Damage: Probably The Worst Weve Seen	infrastructure_and_utility_damage
908139918043570182	@mbachelet @antonioguterres WTF, This bitch killed a lot of people in the earthquake and tsunami of 2010 in Chile!!!	not_humanitarian
1168246651527585797	@realDonaldTrump @DebraMessing People are dead in Texas. People are scared of dying in hurricane Dorian. YOU are having it out with a tv actress. YOU ARE WORTHLESS.	injured_or_dead_people
783928182072307712	RT @AromabathJPD: Our thoughts and prayers are with all those affected by Hurricane #Matthew including those in the Bahamas, Cuba and Haiti.	sympathy_and_support
909209641833451522	#I4Ultimate crews have repaired #Irma damage to WB I-4 on-ramp from SR-434. Ramp is open!	infrastructure_and_utility_damage
914990392172531712	So proud of my family for making the best of these tough times cause by Maria. Please consider donating to help them	requests_or_urgent_needs
903412304745771008	We took a moment in Chapel today to gather our students from Texas and pray together as a college for the victims of #HurricaneHarvey.	sympathy_and_support
908739162072690689	The 5 deaths in a Hollywood, FL nursing home are very sad and were preventable. I knew this BEFORE Irma hit.	injured_or_dead_people
903762346857857024	You dont need religious proclamations to inspire people to do good. Americans of all faiths &amp; none are coming together to help #Houston	requests_or_urgent_needs
903561396834754561	#Harvey is still a tropical depression and bringing flash flooding threat to TN, KY. Updates on @KCTV5.	caution_and_advice
1109454892576452609	As the sun sets, a 2nd truck is loaded and ready to head out! Thank you to everyone who donated goods help those affected by #CycloneIdai Lets continue to mobilise our efforts and support our fellow Zimbabweans ἟F἟CᾑDἿD	rescue_volunteering_or_donation_effort
1167550673644380160	RT @Generalyeo: When Trump’s Mar A Largo resort is destroyed by Hurricane Dorian	not_humanitarian
905296061404766210	Dangerous #Category5 #HurricaneIrma may bring catastrophic damage! Flooding from storm surge &amp; rain, strong winds coming. Threat to S FL.	infrastructure_and_utility_damage
912458602488766464	@fema @FEMA_Brock Please HELP #PuertoRiconeedshelp @iCyclone is there and on the ground #Hurricane #MARIA #MariaPR	requests_or_urgent_needs
1167640840602312705	@realDonaldTrump @MELANIATRUMP @mike_pence @SecondLady Prayers! to all affected by Hurricane Dorian comingand, all that rain these next 7 daysand, it will rain and rain and rain.	sympathy_and_support
1167593713901551616	We should start a betting pool to see if Trumps Mar-a-Lago resort gets destroyed during Hurricane Dorians path! Ὃ5Ὂ8Ὃ5Ὂ8Ὃ5Ὂ8Ὃ5Ὂ8#HurricaneDorian2019 #MarALago	not_humanitarian
908938749773438976	So many @GainesvilleGov workers worked so hard during the #HurricaneIrma relief effort, so we brought them breakfast! #WhyILoveGNV	rescue_volunteering_or_donation_effort
908766820861140992	2:55PM: FLOOD ADVISORY until 4:15PM for York Co. [ME], Rockingham, Strafford Co. [NH]. Watch for ponding on roadways on your PM commute:	caution_and_advice
905922233142566912	Take evacuation orders from local officials seriously. Check with your local emergency management office if you’re unsure where to go. #Irma	displaced_people_and_evacuations
907769593502019585	When hurricane Irma landed and dispalced more than half a million people, the sisters and Nazer decided to cook a bunch of Arabic food	displaced_people_and_evacuations
913411868621987840	My family’s store in Puerto Rico completely destroyed by hurricane Maria. Three generations of history gone.	infrastructure_and_utility_damage
908720354373390337	Tragedy as family fall to their deaths in volcano crater	injured_or_dead_people
1039898602439630849	Wife sent me to the store for snacks, water, and something to keep us entertained. I got whipped cream, silly string, a coloring book, and a b-ball hoop for the back of a door. #HurricaneFlorence #Hurricant #Hurricane #AuntFlo #Prepared #NorthCarolina #ArmyWife #UnrulyHousewife	not_humanitarian
903385345370279942	TAPPS Statement Regarding Hurricane Harvey and Displaced Student Waiver -  @steveat21 @vsa_texas @TAPPSbiz	displaced_people_and_evacuations
1039901067285286919	Cumberland @CumberlandNC - emergency shelters opening today at 3pm. #annmiltonrealty #annmilton #HurricaneFlorence #goflo	rescue_volunteering_or_donation_effort
1039897874740391937	Two emergency shelters will open in Orange County ahead of the anticipated arrival of #HurricaneFlorence: Smith Middle School in Chapel Hill and CW Stanford Middle School in Hillsborough. 4 p.m. Wednesday. Pets will be allowed at the shelter with proper rabies vaccinations.	displaced_people_and_evacuations
903394978327662601	NWS graphic shows what to do -- and not do -- if you are forced to move higher in your home due to flooding. #Harvey	caution_and_advice
913184734750134272	@PhilMurphyNJ please help US citizens in #puertorico there is no gas, food, or water #mariapr #hurricanemaria people are dying @USArmy	requests_or_urgent_needs
908767309015212032	Were collecting donations for victims of Hurricane Irma!	rescue_volunteering_or_donation_effort
1042024949656035328	At 7:55 AM EDT, Afton [Chenango Co, NY] DEPT OF HIGHWAYS reports FLOOD. RT 7 CLOSED IN BOTH DIRECTIONS DUE TO HIGH WATER NEAR INTERSECTION OF RT 41.	caution_and_advice
911984106996682754	OMG. ὄ0 AT THIS! These poor people cant even communicate with the rest of the world. Please Tweet Trump about this. People have no water!	requests_or_urgent_needs
1168293744812052480	Hey my #Jacksonville #Florida peeps, declaration of emergency for #HurricaneDorian just signed by the Mayor. Mandatory evacs starting tomorrow at 8am for zones A &amp; B. Look up your zones here.	requests_or_urgent_needs
910558541878095879	Praying for these families #PrayForPuertRico waiting to hear from my family in the West Coast	sympathy_and_support
1168166084018487298	#Dorian2019 has strengthened to a Category 5, and with vast destruction possible maybe youre wondering how you can help support. The American Red Cross is accepting donations that will go directly to those support efforts.	rescue_volunteering_or_donation_effort
1168256933922562048	.#MassShooting #Dorian2019 #Dorian #OdessaShooting #GunReformNow #SundayMorning Check out my new single Savior distributed by @DistroKid and live on iHeartRadio!	not_humanitarian
1108452953944285185	US$20 million allocated by @UNReliefChief from UN Central Emergency Response Fund @UNCERF to ramp up response to people affected by #CycloneIdai in Mozambique, Zimbabwe and Malawi	rescue_volunteering_or_donation_effort
902643673720012800	Share with pregnant/postpartum moms needing care after being displaced by #Harvey.  (Irving, TX)	displaced_people_and_evacuations
1039880057458774016	30 Michigan volunteers headed to North Carolina and South Carolina ahead of #HurricanceFlorence	rescue_volunteering_or_donation_effort
903662500830433281	These homes are expected to have water for several weeks. No point in staying. Evacuate! #Harvey	displaced_people_and_evacuations
907967398615162880	90 people died in the earthquake in Mexico. Havent heard anything about it from media outlets. Give if you can.	injured_or_dead_people
909495614601404418	RT @KofC: 100% of all donations to our Disaster Relief fund go to #Irma &amp; #Harvey victims	rescue_volunteering_or_donation_effort
912464294830379008	#HurricaneMaria damage to Terminal D at @AeropuertoSJU. Terminals A,B,C in good shape &amp; operational. D was unlucky one due to wind direction	infrastructure_and_utility_damage
910680349281329152	Irma makes Barbuda uninhabitable, now Dominica is destroyed this is horrible ὢ2	infrastructure_and_utility_damage
907701657512943617	Richard Branson’s Private Island Was Destroyed by Hurricane Irma. For some reason this doesnt really bother me much.	infrastructure_and_utility_damage
903653025872564224	Patchwork of #evacuation orders ahead of #Harvey sent mixed messages, by @ashdross @TAMU  via @ConversationUS	displaced_people_and_evacuations
1041584996333568000	Despite the 20 of rain, wind damage &amp; not knowing if well have a home to go back to; I know 1 guy not worried about the storm. Taken during our evacuation from SE NC. #pug #Florence #HurricaneFlorence #hurricane #HurricanceFlorence #NorthCarolina #FridayFeeling #dogs #pets	displaced_people_and_evacuations
1041456368513892353	The power has been out for three days. There was a break in the rain. Wilmington is now, apparently, an island and emergency types are flying in supplies. We were prepped. But it was time	caution_and_advice
906037294875987968	St. Maartens famous Princess Juliana Intl Airport badly damaged by Hurricane #Irma.	infrastructure_and_utility_damage
908492185858904064	Hurricane Irma tears through Caribbean, multiple deaths reported	injured_or_dead_people
1107951187574308865	RT @SaintAnthonysFC: Our thoughts and prayers with everyone affected by #CycloneIdai. Stay strong἟2἟F἟F἟C἟2἞C☺️ὉAὊA	sympathy_and_support
1168283765526974465	HURRICANE DORIAN EVACUATION ORDERS: Duval, St. Johns, Nassau counties under mandatory evacuation	displaced_people_and_evacuations
1039520245860323328	Our thoughts remain with our friends in the path of #HurricaneFlorence. Times like this serve as a reminder to all of us of the importance of emergency preparedness. Read more:	sympathy_and_support
1167525982997291008	my heart goes out to all who’s gonna be affected by hurricane dorian ὡEὡE y’all are in my prayers	sympathy_and_support
908332459997016066	Were beginning restoration of service areas to impacted by #Irma. Learn more:	infrastructure_and_utility_damage
