tweet_id	tweet_text	class_label
870566992281034752	100 killed, hundreds missing, 500K people in 14 districts effected from floods in Sri Lanka. We need ya help #FloodSL #PrayForSriLanka	injured_or_dead_people
1031516829267779584	In an SOS situation, we don’t need food, clothing, shelter anymore! ὤ4 Iski umar ho gayi hai @jigneshmevani80 send her to Himalaya please!	requests_or_urgent_needs
728944517173350400	RT @Janice_Golding: Perspective for all my friends around the world. These Maps Show The Insane Size Of The Fort McMurray Wildfire: http	infrastructure_and_utility_damage
910575849870471168	Retweeted Los Angeles Times (@latimes): How strong was the earthquake? In Mexico City, buildings swayed	infrastructure_and_utility_damage
1110792522878484481	People once understood living in a river basin meant there would be flooding. Nebraska flooding is the result of extreme cold/winter storms. So is it Global Warming, or an ice age, or just the government should be put in charge of controlling the weather?	not_humanitarian
1034990895370661888	Western Railway Womens Welfare Organisation dispatched another consignment of relief material by train for Kerala flood victims to Collector, Trichur. The consignment consists of necessary things required as immediate help such as packed food, clothes, water bottles etc #Kerala	rescue_volunteering_or_donation_effort
1062851915170627585	RT @TIME: The California fire that killed 48 people is the deadliest U.S. wildfire in a century	injured_or_dead_people
798341406930522112	sitting under my dining room tabe live tweet aftershocks #notfun #eqnz	not_humanitarian
732608603157204992	The latest on the #Ymmfire and @RachelNotley to update on fire and 8k evacuated from 19 oilfield camps at 11am	displaced_people_and_evacuations
1064995469804232704	Not only humans who lost their homes as fires tear through California — the fires are destructive enough to wipe out whole swaths of wildlife habitat, as well, taking a toll on Southern Californias well-loved &amp; closely tracked mountain lions and bobcats.	infrastructure_and_utility_damage
798033138484015104	RT @NZStuff: #Kaikoura - Drinking water vessels can be filled at Austin St, Cromer St, Bayview St, Hastings St or Mt Fyffe Ave #nzearthquak	caution_and_advice
730556761250242560	RT @GlobalEdmonton: WATCH: Wildfire evacuees line up across Alberta for financial assistance @TomVernonGlobal reports #ymmfire #abfire http	displaced_people_and_evacuations
729380845606207488	Rachel Notley says Fort McMurray wildfire not spreading as fast as feared this weekend. Suncor facility not damaged. $SU	caution_and_advice
1062738193076969473	At least 50 people are dead in areas hit by Californias latest wildfires, and authorities warn that number could increase as teams continue to comb through the ashes.#CampFire #WoolseyFire	injured_or_dead_people
797798574306140162	RT @keahicory: Wellington evacuation map #tsunami #eqnz #wellington #ngaio #lowerhutt #civildefence	displaced_people_and_evacuations
1030762784106016768	RT @CNNnews18: Indias Youngest Billionaire Donates Rs 10,000 to #KeralaFloods Relief. #SOSKerala | @theotherbose	rescue_volunteering_or_donation_effort
913953410616934400	RT @VivianFabiolaV: Just donated $50 to help the victims of the Mexico earthquake that left so many homeless. #YoXMéxico	rescue_volunteering_or_donation_effort
1066836137409478657	My very special friend @XTinaTaft has lost her mum in the fires in California. The local government gave her no warning or evacuations. Please help her GoFundme, she is an only child of a single mum who was the closest person to her. There is a cover up.	requests_or_urgent_needs
768550784967577601	Earthquake in Italy. Condolences to all family who have to bare a lost. #ItalyEarthquake	sympathy_and_support
1176486789869166592	RT @MughalAmiruddin: Kashmir #Eaethquke 4 deaths and 100 injured #Mirpur #Pakistan administered #Kashmir	injured_or_dead_people
1030407167369592833	Pray for people who are in dangerous stage Kerala Flood.	sympathy_and_support
1030396067374755841	#Keralafloods #Emergency Need urgent help. Genuine, verified. Location: Sri. Ayyappa College Hostel. Near Thiruvanchoor temple. #Chengannur 31 girls - Students stranded. Mob: +91 70254 38808	requests_or_urgent_needs
1061987833240522752	California wildfires latest, per @NPR: — At least 31 people dead statewide — At least 228 unaccounted for — At least 6,713 structures, incl. 6,435 homes, destroyed by #CampFire —#WoolseyFire 15% contained —#CampFire 25% contained —#HillFire 75% contained	injured_or_dead_people
1031490047491620864	#Alappuzha #KeralaFloodRelief #Resources #KeralaFloodrequest Verified. Please help/ call/ RT. Tagging @ResourcesKerala @edakkamannil @_leppi @JohnBhrn @iKooky @goonj @SaginaWalyat @Shudraism @ResourcesKerala @massheroyaru @SolidFumes @Aravindh_Sethu @vivekpoduval	requests_or_urgent_needs
1065397222186131456	#retweet4good I’m not much for these commercial retweets, but if State Farm is going to donate to the California Fire victims, count me in!	rescue_volunteering_or_donation_effort
1112410379651444736	61-year-old, Cecile Eledge delivered five pound, 13-ounce Uma Louise Dougherty-Eledge at Nebraska Medical Center at 6:06 am on Monday, March 25. &gt;&gt;	not_humanitarian
722093652181413888	Our thoughts are with those affected by #EcuadorEarthquake. You can help survivors of this disaster:  (via @UNOCHA)	sympathy_and_support
728770579273232384	Sending out thoughts and prayers to all those in need who are affected by the wildfire in Fort McMurray.	sympathy_and_support
1176482769754607617	ALLAH SWT is definitely unhappy with us, we are just abusing each other, not respecting/taking care of each other, v involved in all bad habits. Muslims being badly tortured killed but their Muslim brothers not helping them rather helping culprits so it’ll happen #earthquake	not_humanitarian
1064370566478450688	RT @BelievnTheDream: ὣ1PSA! California Fire Victims -Heads Up!	caution_and_advice
771431354298830848	Evacuating Britomart? Really? I guarantee nothing will happen! @AklTransport #AklTransport #over-reaction #earthquake #tsunami	displaced_people_and_evacuations
798000240536129536	Its a good option for Raglan residents to find alternate accommodation or somewhere that has its own water supply #eqnz	caution_and_advice
1062019710210981895	Dramatic photos out of #California show the raging wildfire that has killed at least 31 people: .	injured_or_dead_people
797848073653264384	RT @suzemetherell: People who work in Wellingtons centre are being told to stay home as damage of the 7.5 shake overnight is assessed. #eq	caution_and_advice
1176478393560424449	Kashmir dispute, a threat to world peace: Mishal. #pakistan. #kashmir	not_humanitarian
1110654899107364868	Why would a verified sports journalism organization be so petty?	not_humanitarian
1061285004075065344	Doe not make any sense. SoCal fires are in chapparal scrub, not trees, certainly not loggable. That, and POTUS is an undignified sociopath.	not_humanitarian
910551508407681024	Pray For #Mexico. Memes &amp; Tributes To Share After The Horrific #Earthquake #MexicoCityearthquake #memlook	sympathy_and_support
1110704182728802310	Thank you @JackLinks for your generous donation to the flood victims in Boyd County, Nebraska! The firemen especially appreciated your donation! #jacklinks #jacklinksjerky #teriyakiyum #damflood #nebraskastrong #nebraskaflood #boydcountystrong	rescue_volunteering_or_donation_effort
1034626321014382592	When everyone is Kerala - the people, the Kerala Govt, the defense forces, fishermen are pooling together for Flood Relief &amp; Rescue, the RSS/BJP stand out in trying to claim credit by spreading Fake News! Watch this @AltNews video to see their contribution to #KeralaFloodRelief!	rescue_volunteering_or_donation_effort
1063115138193154051	My heart is breaking- Death toll rises to 56 in Northern Californias Camp Fire; missing climb to 297 - NBC News	injured_or_dead_people
1030719378784845824	Are you in Thrissur and want to help out with relief measures? Pls send water bottles, food items you want to send to relief camps to Thrissur Collectorate. Relief items are being sorted and sent to camps from here. #KeralaFloods #KeralaFloodRelief	requests_or_urgent_needs
797908995935588352	Thanks every one for their concerns after the earthquake in NZ. Our friends and family are ok. Areas of the South Island not so lucky #eqnz	sympathy_and_support
910615790931517440	RT @kimbopiaggins: Dear friends, Oxfam Mexico is responding to the 19-S earthquake. Please donate	rescue_volunteering_or_donation_effort
730446135098277892	Damage in wildfire is pegged in the billions of dollars. Will take years to rebuild #ymmfire	infrastructure_and_utility_damage
798264650747899904	RT @Smitty676: How rude of John Key missing a phone call from Donald trump, the Don could help us build walls to stop the landslides. #eqnz	not_humanitarian
1177068036660047877	@ImranKhanPTI @OfficialDGISPR @LodhiMaleeha @ShireenMazari1 @Shahidmasooddr @MoeedNj @abasitpak1 My fear is confirmed by u/ Jack Rosen.D offer of mediation on Kashmir by d U.S is actually aimed at int intervention led by d U.S ?R u crazy? Recall formerYugoslavia 1/3	not_humanitarian
797800693671206912	3 hours after the event and I get an emergency text from the council telling me not to worry about the tsunami. #eqnz	caution_and_advice
730132449922027520	The 2011 wildfire that destroyed one-third of Slave Lake, Alta., five years ago brought in $5.5 million.	infrastructure_and_utility_damage
721608002210566145	RT @TCStallings: Prayers going out to Ecuador, just his by a 7.8 magnitude Earthquake. Many lost their lives. #pray4ecuador	sympathy_and_support
1062123171556470785	RT @kimmaicutler: Literally like half of California’s land mass is on fire alert all night.	caution_and_advice
1031094550574583809	More than 5000 people from various parts of Kerala arrived in Shirdi. They have been given accommodation and food till situation back home improves. Special thanks to Shirdi trust. #keralafloods #KeralaFloodsHelpNeeded	displaced_people_and_evacuations
730092506818355200	Students displaced by #ymmfire exempt from PATs &amp; Diplomas, with option to write @AlbertaEd	displaced_people_and_evacuations
797865956789751808	RT @rtenews: Tsunami warning after quake off New Zealand coast	caution_and_advice
1062905291543461889	Death toll rises in devastating California Camp Fire -  The death toll in the devastating Northern California Camp fire rose to 56 on Wednesday as authorities searched for more victims. The grim update came on Wednesday evening as officials in B	injured_or_dead_people
1112442009455857665	We try to help other even if they disagree with our politics. Not all people have had the education, good jobs, or insight. Many have been republicans due to their parents influence. We attemp to treat them as human beings and build their trust.	rescue_volunteering_or_donation_effort
798069897708216320	[Updated] Two Killed in New Zealand Earthquake  All is well here in Auckland	injured_or_dead_people
733345040068706304	Chad Morrison w/ Wildfire Alberta: 505,000 hectares in size, with 7,000 in Sask. #YMMfire. Spreading northeast into forested areas.	caution_and_advice
1030811610942603264	#IndiaForKerala Items preferred Bathroom cleaning stuff Dettol, Sanitary pads, Napkins Blankets, kids and baby wear Bed Sheets Ready to eat canned foods Medicines #Keralafloods	requests_or_urgent_needs
913044012294123520	Earthquake Strikes Again: Pray for Mexico!	sympathy_and_support
1032336283857707008	Have requested #Chakrapani ji &amp; Hindu Mahasabha not to link Cow Protection to #KeralaFloods Hav assured him that we in Kerala who are Gau Bhakths will take care of our Gau Matha very well &amp; humbly pointed out that many Cows, Goats, Bulls also lost life in Kerala Floods.	requests_or_urgent_needs
732747617151619072	Northern Alberta camps being evacuated due to wildfire smoke	displaced_people_and_evacuations
1110654936877096963	RT @farmcreditIL: Praying for our fellow farmers and their families in South Dakota, Nebraska, Iowa and Missouri.	sympathy_and_support
798463724189151232	So many aftershocks. #eqnz #NewZealand	not_humanitarian
728655347775381504	Incredibly sad. #Ftmac wildfire: First clear satellite images show deserted streets, burned homes	infrastructure_and_utility_damage
1067282351443591168	The NorCal paper in the area destroyed by the Camp Fire saw its employees go missing and lose homes. Its advertisers were destroyed. Their subscribers homes: gone. So they worked 15-hour days and delivered papers to local evacuation centers, some unpaid	infrastructure_and_utility_damage
721598888453517312	἟A἟8 At least 77 dead, 588 wounded in #Ecuador earthquake (NBC) tremblement de terre Equateur	injured_or_dead_people
1030410244726435840	At @tissforeveryone we are organizing collection drives for #KeralaFloods including medicines, blankets, bedsheets. Local districts had sent out a list with emergency reqs.	requests_or_urgent_needs
1061832050750251009	New story on @NPR about #Technology &amp; #Culture: Death Toll In California Wildfires Climbs To At Least 31	injured_or_dead_people
730504661401096192	As MLA for Lesser Slave Lake, @DanielleLarivee stresses she understands the strains of a wildfire evacuation. #ableg #rmwbcouncil	displaced_people_and_evacuations
797790014872485888	I cant believe people are asking for specifics - IF YOU LIVE ON THE EAST COAST OF NZ, MOVE TO HIGHER GROUND! #eqnz #earthquake #nz	caution_and_advice
1111040322572877825	The Department of Agriculture has provided a list of disaster relief resources for farmers and ranchers in Nebraska:	caution_and_advice
1112764881269415936	RT @AWAKEALERT: Expect Food shortage due to floods in USA 15 Bridges washed away in Nebraska	infrastructure_and_utility_damage
728746282903207936	RT @good_archer: #usanews New homes spring up for Fort McMurray evacuees - Temporary homes for evacuees fleeing the wildfire in	displaced_people_and_evacuations
1061537094781288448	CNN reporter Scott McLean on California fires: The houses are totally destroyed #CampFire @dailymotion -	infrastructure_and_utility_damage
910555099071524864	@osarsg This collection center in Del Valle, Mexico was set up to help distribute water, food, lanterns and batteries after the earthquake.	requests_or_urgent_needs
1030744869847748608	. @elonmusk dear Mr Musk I write from a tiny beautiful tropical state in India called Kerala. We are currently in the middle of a huge flood. We need help. Please do your magic and do something. Anything.	requests_or_urgent_needs
1064696161355948034	DEMS CONTROLLING CALIFORNIA &amp; NO WARNING??? BEFORE FIRES CAME &amp; 6,000 HOMES DESTROYED DEATH TOTAL ONLY 25 PEEPS CAUSE FIRE IS ROARING OUT OF CONTROL IN SEVERAL COUNTIES DEMS CONTROLLED CALIFORNIA FAIL TO WORN WICKED FIRES COMING&gt;SAY NO DEMS INCOMPETENCE ON FIRES &amp; COUNTING VOTES&gt;	infrastructure_and_utility_damage
1035859821348569088	#ONGCForKerala A body blow has been dealt to the scenic state, with its infrastructure, standing crops and tourism facilities severely hit.	infrastructure_and_utility_damage
1061283213832867840	Apparently learned nothing from the rescue sub debacle. This is not an offer to help. Mr supersmart LIVES in the disaster area and shouldnt need Twitter to tell him how he can help. Just help. Marketing ploy of the most sickening kind	not_humanitarian
1061273374339616768	Several California communities are devastated, and the death toll is rising, as fires continue to spread.  #CampFire #WoolseyFire	injured_or_dead_people
1032537455382028288	#Verified If you need individual or group counseling, please contact Active Minds Clinic at Vaikom (#Kottayam, #Ernakulam) for free sessions. Dileep 919447367757 Brahmanayakam 9447387772 Sujit Edwin 7907587004 Ajay 919446744488 #KeralaFloods #RebuildKerala	caution_and_advice
1061384431917707264	Kourtney Kardashian, Will Smith, Orlando Bloom and more celebrities share updates on the fate of their homes as a result of horrible California wildfires. (via @toofab)	infrastructure_and_utility_damage
797810541389451264	RT @caity_petersonn: Tune in to One News. They are reporting on earthquake and tsunami warnings now. #eqnz #onenews	caution_and_advice
1065361131437359104	@brycetache #ThanksgivingEve love and peace to all suffering from the California wildfires.	sympathy_and_support
1064164836039254016	I think you have the management factor.  right now, that seems to be a very big problem. Trump says there are a lot of factors causing the destruction from wildfires in California, but specifically mentions management as an issue.	not_humanitarian
721744905073225728	RT @Kathleen_Wynne: Devastating news from #Ecuador this morning. Thoughts &amp; prayers are with those killed &amp; injured in the earthquake as we	sympathy_and_support
1111330455687708672	Nebraskans want to make sure that Americans across the country know what we’re facing. @BenSasse on the recent flooding and how the state of Nebraska will only get stronger.	not_humanitarian
1062395978840444928	First to let us know?? Breaking News Whackopeople still struggling in Puerto Rico, dozens killed in horrible fires in California, people shot in schools, bars and synagogues on a daily basis on your watch! What’s not bad about that lot?? At least the rain is off!! ᾒ1	injured_or_dead_people
1066405833712427008	✔️Moonbeam Governor should be JAILED for vetoing bill to cut down dead trees‼️ Lots of CA citizens died!That is a FELONY. #FireAndBlood #firefighters #FireSafety #fires #MoonbeamGovernor @WhiteHouse @realDonaldTrump @IngrahamAngle @AnnCoulter @LouDobbs @DailyCaller @TuckerCarlson	injured_or_dead_people
732753245769060352	Burning Blues for Wildfire Victims May 22 4PM $10 for #ymmfire  @BarsnBandsYEG #red	rescue_volunteering_or_donation_effort
1061321878730498048	RT @BuzzFeedNews: While California burns, Trump tweeted not to offer condolences to the victims, but to blame fire management /	not_humanitarian
721820112701894657	RT @MailOnline: 7.8 magnitude earthquake kills at least 233 in Ecuador	injured_or_dead_people
800820834029879296	RT @WgtnCC: The Ministry of Civil Defence national advisory states NO tsunami threat to New Zealand following Japans 7.3 earthquake #eqnz	caution_and_advice
733390749191012353	Canadian WWE wrestlers raise money for wildfire victims #ygk	rescue_volunteering_or_donation_effort
1061393168191635456	RT @maggielawson: How To Help California Fire Victims - Wildfire Relief ❤️	sympathy_and_support
798057141932130304	RT @IsraelNewsNow: Second earthquake hammers New Zealand’s South Island	caution_and_advice
910689804643209216	RT @BillyonBass: For my friends in Mexico--here are some ways we can help them: From The Tennessean: Earthquake shakes Mexico /	rescue_volunteering_or_donation_effort
1176465654318346242	Earthquake in major cities including Sialkot, Lahore, Islamabad and Rawalpindi &amp; Kashmir. Stay safe people. May ALLAH bless us all. Ameen. #earthquake	sympathy_and_support
1065350955737133056	California fire death toll rises to 81   #news #dailynews #breakingnews	injured_or_dead_people
721838592633352192	More pictures of the destruction. Please pray for Ecuador! Also, pray for Joshua and me, we are leaving tonight	sympathy_and_support
721938100914491392	Quake kills 272 along devastated Ecuador coast  | etribune, Sports	injured_or_dead_people
721830772693475328	RT @Nyrod: Having survived the Northridge, California earthquake, I know how terrifying a quake can be. I pray that Ecuadors losses are f	sympathy_and_support
911897735426723844	RT @EQTracker: Strong earthquake - Near Coast Of Oaxaca, Mexico - September 24, 2017  via Earthquake-Report	caution_and_advice
798005055085367297	RT @ManpowerGroupNZ: From the ManpowerGroup New Zealand team, we hope you are all safe following the earthquake and subsequent tremors that	sympathy_and_support
1176502041973276677	Allah Karum karay: Aftershocks expected in quake-hit areas in next 24 hours: NDMA #earthquake #IKFightingForKashmir	caution_and_advice
730051986465263617	We dont need the help with the fireswe need the help now with food shelter and other necessities for these people	requests_or_urgent_needs
798036687007805440	#Tsunami warning canceled for New Zealands east coast following earthquake; aftershocks still possible - @MCDEM	caution_and_advice
1176488149222117377	Lets pray for the people of AJK and those visiting AJK  May Allah protect everyone of them from effects of earthquake . And help them return home to their parents, brothers, sister and loved ones protected and safe #earthquake @Lumber_1_medicO	sympathy_and_support
1064409557110308864	RT @AileenAEspiritu: Wonderful #Finnish humour! California wildfires: #Finland bemused by Trump raking comment	not_humanitarian
1176557451212152832	Earthquake Alert in Pakistan #earthquake #earthquakepakistan	caution_and_advice
1066316999767310339	RT @AleZ2016: After all they have suffered, they still wiggle their tailthe dogs of California fires	not_humanitarian
1037214467606687745	Thanks for making IDRF FUNDRAISER EVENT FOR KERALA FLOOD VICTIMS” a success at Tatva Indian Cuisine, VA. Our partner-Mananv Seva Sansthan -with impeccable track record ensures that your hard earned money goes in the right hands. 100% of the donations raised will go to victims!	rescue_volunteering_or_donation_effort
797797564917522432	RT @nzherald: Reports to damage to bridges on state highways near Blenheim #EQNZ	infrastructure_and_utility_damage
1031020654508687360	#KeralaFloods | The ‘water train’ effort was set in motion after Indian Railways received a special request from the Kerala government about sending drinking water to the state, said Central Railway officials.	requests_or_urgent_needs
722186893450952705	@iambeckyg please Ecuador is broken right now if you will help us #PrayForEcuador	requests_or_urgent_needs
1064999307953135616	Kevin Hannes with FEMA  its unclear if trailers will be brought in to handle the displaced @fema @Cal_OES set up trailers NOW, why do I pay taxes????!!!! or is it because #IlegitimatePOTUS @realdonaldtrump stripped the budget?	displaced_people_and_evacuations
1062008748410068992	Don’t buy no @Chevy #malibu . Death toll in California wildfires climbs to at least 31 - @NPR	injured_or_dead_people
1031712582996877312	Thiruvananthapuram prisoners prepare meals for #Kerala flood victims Read here:  Here’s how you can help #KeralaFlood victims:	requests_or_urgent_needs
732494623122169856	Canada oil workers flee wildfire: Hundreds of oil sands workers are ordered to evacuate camps ne.. #breakingnews	displaced_people_and_evacuations
1067662990122602497	@realannapaulina 77 SanDiego USN BOOT CAMP Fire fighting and damage controleὡC After putting us in a closed room with no windows or ventilation! Amazingly Healed within 15-20 min. 59 years old,13 Grand children! DONT PUT YOUR CHILDREN BETWEEN YOU AND BOARDER GUARDS! THEIR FAULT NOT AMERICAS!	not_humanitarian
1061381308750807040	It’s no accident these fires are in wealthiest areas of California. Because no law enforcement agencies monitor militant Muslim &amp; Antifa groups for fear of being labeled racists, these groups plan &amp; carry out quick &amp; dirty plots to hurt Americans. These fires are one tactic.	not_humanitarian
1065485025779638272	It’s fire season, again. The Santa Ana winds blow from the Great Basin and Mojave Desert through Southern California’s mountain ranges, bringing with them swift, dry heat, and, consequently, fire. @beccaworby	caution_and_advice
769169066867187713	Last #TripAdvisor review H .Restaurant in #Amatrice called #Roma collapsed for #earthquake #prayforitaly #terremoto	infrastructure_and_utility_damage
1031069353028898816	Update: 19/8/18 10AM Need 20,000 chappatis in #Ernakulam by 10PM to airdrop in remote areas. Contribution in any number would be of great help. Contact : 9539785781, 9633100207. #KeralaFloods #KeralaSOS #KeralaFloodRelief	requests_or_urgent_needs
1112015652779376640	Nebraska Farmer Invites Pro-Fracking Commission Members to Drink Contaminated Water - Truthdig	not_humanitarian
1061442424051060736	Haunting photos show animals fleeing the massive California wildfiresὢ2 Three major wildfires burning in California have forced hundreds of thousands of people to evacuate, which has also meant an exodus of animals escaping the flames.	displaced_people_and_evacuations
1064128129864732672	California residents have to wear face masks outside as deadly wildfires across the state fill the air with chemicals. Researchers warned that in parts of the state, breathing the air is like smoking more than 10 cigarettes	caution_and_advice
1061439740690358272	At least 11 dead as California wildfires rage, with winds set to pick up - NBC News	injured_or_dead_people
1176471979337105409	Earthquake is Mirpur Azad Jammu and Kashmir. May khuda protect us all #earthquake #EarthquakeinMirpur Ya Allah Khair Kar ὢ5 #earthquake	sympathy_and_support
1030717959432491008	According to primary assessment, Keralas loss: Rs. 19,512 crore Emergency relief state asked: Rs. 2,000 crore PM sanctioned: Rs. 500 crore #keralafloods #KeralaFloodRelief	requests_or_urgent_needs
721627687098392576	Terrifying moment 7 8 magnitude earthquake strikes in Ecuador Daily Mail Online:  via @YouTube	caution_and_advice
910688283100831744	RT-Please we need your help!!ὤFἿC #mexico #help #sos #donative #donate #earthquake #earth #quake #share #ayuda #compartir #terremoto #donativo	requests_or_urgent_needs
1176477162418970624	Yes talked to my family in mirpur and Jhelum - road has been completely destroyed	infrastructure_and_utility_damage
1066516529066463232	UPDATE on Structures destroyed in the town of Paradise, California Single residences - 13,672 Multiple Family residences - 282 Commercial - 514 Other minor Structures - 4,265 Civilian Fatalities - 84 Acres burned - 153,336 These are current CAL-FIRE numbers just updated today	infrastructure_and_utility_damage
1176477084765569025	A strong 5.8-magnitude #earthquake jolted Pakistans KP and Punjab side. The worst hit was Mirpur, Azad Kashmir, according to chief meteorologist Muhammad Riaz. At least 4 reported dead and 70 injured in AJK. Pakistan Army troops with aviation and medical support teams dispatched	injured_or_dead_people
1065022292848193536	Wondering why the Camp fire burned so many homes but left the trees still standing? The science behind how the fire spread:	infrastructure_and_utility_damage
728609281302401024	Another wildfire in Fort St. John has sparked a state of emergency and an evacuation order:	caution_and_advice
1062113688977620992	RT @hardknoxfirst: Do you recognize any of these lost pets displaced by #CampFire? - SFGate #SmartNews #ParadiseFire cc ⁦@heywho⁩ /	displaced_people_and_evacuations
1065399382139265025	IT IS RAINING IN CALIFORNIA.WHOOPEE.hope it is far enough north to extinguish the CAMP FIRE, and hope all who lost it all are safe and dry in a Shelter.	sympathy_and_support
769525414393946112	RT @ShelterBox: We urgently need your help to reach families in Italy &amp; around the world we must always be ready -	requests_or_urgent_needs
1032121919359930368	Eid Mubarak! Let’s pray together for a better and sensible world!	sympathy_and_support
1032997774583717889	RT @ashoupadhyay: Brilliant cartoon on centres no to UAE aid #KeralaFloods	not_humanitarian
914613591675932672	RT @Gabriel_Espana: #Piano recital by @yeipipiano benefiting earthquake relief in #Mexico #FuerzaMexico	rescue_volunteering_or_donation_effort
912135344862126080	More than 200 killed as powerful 7.1 earthquake strikes central Mexico	injured_or_dead_people
732598357948948482	RT @GlobalCalgary: Wood Buffalo officials say precautionary evacuation of work camps because of wildfire now impacting 8,000 people	displaced_people_and_evacuations
728622876190900224	Evacuation Convoy Underway in Fort McMurray	displaced_people_and_evacuations
1062635007565594625	Lady Gaga visits wildfire evacuation shelter in California  via @DailyMailCeleb ὅ1	displaced_people_and_evacuations
722087961030959104	@POTUS Mr. President, Manabi-Ecuador needs help after Earthquake. We need humanitarian help, logistics, food, medicine. God Bless America!	requests_or_urgent_needs
1061343232779419648	RT @SFV_FC: Our thoughts and prayers go out to everyone who is affected by current wildfires in California. Please stay safe ὤFὤFὤF	sympathy_and_support
